CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,AMT_REQ_CREDIT_BUREAU_YEAR,EDAD_ANOS,ANTIGUEDAD_ANOS,DIAS_CAMBIO_TEL,NAME_CONTRACT_TYPE_Revolving loans,CODE_GENDER_M,CODE_GENDER_XNA,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Cleaning staff,OCCUPATION_TYPE_Cooking staff,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_IT staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,OCCUPATION_TYPE_Secretaries,OCCUPATION_TYPE_Security staff,OCCUPATION_TYPE_Waiters/barmen staff
1,108000.0,528633.0,25560.0,472500.0,3.0,3,,0.7763183029054983,0.722392890081304,0.0,1.0,37.13972602739726,18.068493150684933,727.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,121500.0,810000.0,26770.5,810000.0,2.0,2,,0.4883704275437241,,0.0,,46.25205479452055,3.4547945205479453,773.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,180000.0,900000.0,40801.5,900000.0,2.0,2,,0.8035186550865046,0.6430255641096323,0.0,0.0,59.553424657534244,37.58904109589041,0.0,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,135000.0,651600.0,39991.5,562500.0,5.0,2,0.3530834338178347,0.4308435001125656,0.6178261467332483,0.0,2.0,33.46027397260274,1.832876712328767,660.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,153000.0,263686.5,26208.0,238500.0,2.0,2,0.5351129232192733,0.6382148303892908,,0.0,,47.49589041095891,1.6136986301369862,606.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,112500.0,450000.0,32004.0,450000.0,3.0,2,0.5662520248913487,0.6386237114731407,0.6296742509538716,0.0,1.0,43.23013698630137,14.342465753424657,1309.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,90000.0,544491.0,15916.5,454500.0,2.0,2,,0.3319489605892729,0.6626377922738201,0.0,1.0,58.02465753424657,1000.6657534246575,493.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,270000.0,545040.0,31419.0,450000.0,2.0,1,0.7773759746816394,0.7306350991283137,0.6109913280868294,0.0,2.0,50.106849315068494,4.693150684931507,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,225000.0,553806.0,24525.0,495000.0,2.0,2,,0.6090519858355047,0.7583930617144343,0.0,0.0,62.6986301369863,1000.6657534246575,0.0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,90000.0,1339884.0,35343.0,1170000.0,2.0,2,,0.7867888863651763,,0.0,,57.64109589041096,0.26575342465753427,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,153000.0,866916.0,28093.5,621000.0,2.0,2,,0.342426556826251,,0.0,4.0,64.62191780821918,1000.6657534246575,0.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,90000.0,127350.0,12726.0,112500.0,2.0,2,,0.6061218522414901,0.7062051096536562,0.0,4.0,56.942465753424656,2.8876712328767122,176.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,112500.0,110331.0,11043.0,103500.0,2.0,3,0.8958818362969102,0.1847559987129696,0.4188542886233217,0.0,0.0,64.02191780821917,1000.6657534246575,9.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,135000.0,315000.0,22054.5,315000.0,2.0,2,,0.2793144524471915,0.7016957740576931,0.0,0.0,56.794520547945204,1000.6657534246575,81.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,270000.0,1288350.0,37800.0,1125000.0,3.0,2,,0.6179184911232191,0.1566398270314114,0.0,3.0,53.221917808219175,15.67123287671233,662.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,270000.0,539100.0,26064.0,450000.0,2.0,2,0.1378767296287704,0.5656068567542472,0.3996756156233169,0.0,2.0,47.679452054794524,8.345205479452055,1829.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,157500.0,265851.0,22873.5,229500.0,2.0,2,,0.4145589317259309,0.5136937663039473,0.0,3.0,30.649315068493152,1.5835616438356164,1296.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,135000.0,729792.0,30807.0,630000.0,3.0,3,,0.2233503291659093,0.7136313997323308,1.0,2.0,27.805479452054794,1.821917808219178,259.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,90000.0,437076.0,34452.0,405000.0,3.0,3,0.4683357136020058,0.5869352738170059,0.4276573700350293,0.0,0.0,38.09315068493151,0.5150684931506849,1745.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,265500.0,544491.0,16047.0,454500.0,2.0,3,,0.749302457797102,0.5424451438613613,0.0,1.0,58.35068493150685,0.8684931506849315,917.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,270000.0,684657.0,26658.0,571500.0,2.0,3,,0.5075401608956804,0.6594055320683344,0.0,3.0,40.37260273972603,8.638356164383561,371.0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,135000.0,405000.0,20250.0,405000.0,2.0,2,0.5223364381913734,0.4279609551873318,,0.0,,33.12876712328767,6.1068493150684935,291.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,202500.0,757597.5,42430.5,702000.0,2.0,2,0.3520120422476381,0.5858798526199412,0.4543210601605785,0.0,5.0,40.986301369863014,1.7506849315068493,2503.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,67500.0,715500.0,23773.5,715500.0,2.0,2,,0.4924690709711417,,0.0,,57.32876712328767,1000.6657534246575,92.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,112500.0,450000.0,20979.0,450000.0,2.0,2,,0.7623198465280415,,0.0,2.0,59.78630136986301,1000.6657534246575,2090.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,405000.0,828000.0,37543.5,828000.0,3.0,2,,0.6285419011111855,0.0995036835288706,0.0,1.0,37.57534246575342,1.8054794520547945,706.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,270000.0,558486.0,31315.5,517500.0,2.0,2,,0.6889187257192011,0.5442347412142162,0.0,3.0,55.271232876712325,36.99452054794521,1792.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,82530.0,254700.0,25321.5,225000.0,2.0,2,,0.608880146634187,0.3506958432829587,0.0,2.0,34.586301369863016,2.1205479452054794,0.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,135000.0,592560.0,35937.0,450000.0,2.0,3,0.2247354236661354,0.4715174251614082,0.6109913280868294,1.0,2.0,32.50410958904109,0.28493150684931506,1832.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,67500.0,76410.0,4513.5,67500.0,1.0,3,,0.5373204425799044,0.4031416766587513,0.0,5.0,60.967123287671235,1000.6657534246575,974.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,112500.0,540000.0,17419.5,540000.0,1.0,2,,0.4993513233225605,0.7194907850918436,0.0,0.0,44.45205479452055,24.21095890410959,2240.0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,112500.0,609187.5,25807.5,544500.0,1.0,2,,0.6220607136468278,0.7407990879702335,1.0,0.0,61.347945205479455,1000.6657534246575,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,180000.0,1334731.5,39154.5,1165500.0,4.0,2,0.1619699862846829,0.6076765182271286,0.5814837058057234,2.0,3.0,38.93150684931507,2.947945205479452,1622.0,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,103500.0,646920.0,25195.5,540000.0,3.0,2,0.6366271073676871,0.5991731705643311,0.0584278408863401,0.0,1.0,34.49315068493151,2.7315068493150685,513.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,112500.0,573057.0,29241.0,531000.0,2.0,2,,0.4893321225011464,0.7544061731797895,0.0,4.0,66.73698630136987,1000.6657534246575,1798.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,112500.0,180000.0,9000.0,180000.0,1.0,2,,0.1542654241327621,,0.0,3.0,62.13972602739726,1000.6657534246575,668.0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,175500.0,202500.0,10125.0,202500.0,2.0,2,0.876320966490429,0.7111900026585323,0.6041125998015721,0.0,3.0,54.416438356164385,1000.6657534246575,1759.0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,202500.0,634482.0,24714.0,454500.0,4.0,2,0.1015691843513616,0.4074601928779733,0.4048783643353997,2.0,0.0,35.28767123287671,2.8547945205479452,0.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,90000.0,454500.0,14661.0,454500.0,2.0,2,,0.7042423129673397,,0.0,,55.95342465753425,13.873972602739727,210.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,157500.0,1354500.0,51723.0,1354500.0,4.0,3,0.4976007006261935,0.1854387722906684,0.5280927512030451,0.0,2.0,37.54794520547945,1.389041095890411,347.0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,81000.0,157500.0,16537.5,157500.0,2.0,2,,0.7567847232190671,,0.0,,53.23013698630137,2.0767123287671234,573.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,85500.0,239400.0,7411.5,180000.0,2.0,2,,0.6563004067458641,0.6971469077844458,0.0,2.0,54.797260273972604,3.210958904109589,2306.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,112500.0,239850.0,23850.0,225000.0,1.0,3,0.8073287884840451,0.0098573164087109,0.1237353221130787,1.0,2.0,66.73698630136987,1.6465753424657534,136.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,157500.0,371862.0,23895.0,328500.0,2.0,2,,0.7096424496795689,0.6658549219640212,0.0,1.0,48.21369863013699,8.117808219178082,456.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,72000.0,675000.0,26901.0,675000.0,2.0,2,,0.5925117670702922,0.5867400085415683,0.0,0.0,56.96986301369863,1000.6657534246575,1235.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,85500.0,490536.0,18490.5,405000.0,2.0,2,0.4552600707284989,0.135709840999679,0.4436153084085652,0.0,2.0,37.26575342465753,6.208219178082191,1502.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,202500.0,1125000.0,33025.5,1125000.0,2.0,2,0.4179302002386579,0.6924971276882717,0.5744466170995097,0.0,1.0,47.23835616438356,2.347945205479452,1123.0,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,356850.0,855000.0,42750.0,855000.0,1.0,2,0.7347336875482047,0.7114504442012022,,0.0,1.0,44.01917808219178,1.378082191780822,146.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,427500.0,585000.0,29997.0,585000.0,2.0,2,,0.6731937144260607,0.6109913280868294,0.0,4.0,39.676712328767124,13.326027397260274,499.0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,54000.0,254700.0,16713.0,225000.0,3.0,2,0.4152962520900432,0.4968967266851558,0.7121551551910698,0.0,1.0,35.88219178082192,15.67945205479452,1152.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,117000.0,180000.0,9000.0,180000.0,1.0,2,0.1611748740844619,0.6090988463803045,0.3944954053123993,0.0,1.0,21.213698630136985,0.9917808219178083,177.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,90000.0,270000.0,13500.0,270000.0,3.0,2,0.4076075037618788,0.7202834290714244,,1.0,,30.778082191780822,0.8986301369863013,1265.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,171000.0,270000.0,26433.0,270000.0,1.0,2,,0.5506424304235706,0.5585066276769286,0.0,3.0,45.53972602739726,8.043835616438356,1979.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,207000.0,258709.5,14980.5,234000.0,2.0,2,,0.2620553359511834,0.8193176922872417,0.0,3.0,61.772602739726025,7.405479452054794,122.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,67500.0,733176.0,23782.5,612000.0,2.0,2,,0.1360718993217159,,1.0,,36.85205479452055,5.16986301369863,21.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,292500.0,720000.0,19120.5,720000.0,2.0,2,,0.1710477748958003,0.4489622731076524,0.0,0.0,34.18630136986302,8.347945205479451,7.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,180000.0,550467.0,26901.0,387000.0,3.0,1,0.7749587979781266,0.3641043560919221,0.190705947811054,0.0,1.0,41.92328767123288,3.03013698630137,685.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,157500.0,760225.5,30280.5,679500.0,1.0,2,,0.2243647650924147,,0.0,,48.26301369863014,1.4712328767123288,293.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,157500.0,328500.0,26469.0,328500.0,3.0,2,0.454852354551753,0.4760097131863237,0.1819591097862785,0.0,1.0,33.63835616438356,4.810958904109589,1306.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,360000.0,942300.0,30528.0,675000.0,4.0,2,,0.6975678430838594,0.7352209993926424,0.0,0.0,35.35616438356164,3.9753424657534246,1682.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,135000.0,679500.0,28786.5,679500.0,4.0,2,,0.3111688661562623,0.4776491548517548,0.0,1.0,43.99452054794521,7.821917808219178,1835.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,112500.0,1558813.5,56119.5,1287000.0,2.0,2,0.8140716574835125,0.6891670523928994,0.5656079814115492,0.0,4.0,64.48219178082192,1000.6657534246575,2018.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,202500.0,497520.0,56263.5,450000.0,1.0,1,0.4455341604477824,0.7062605776761549,0.5919766183185521,0.0,7.0,45.33150684931507,5.465753424657534,1426.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,180000.0,1817428.5,69354.0,1696500.0,2.0,2,0.7700280767194592,0.6658831921240723,0.7366226976503176,0.0,5.0,62.05205479452055,1000.6657534246575,1507.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,99000.0,270000.0,15498.0,270000.0,2.0,2,0.8578744514569043,0.5222429252013931,0.3689687382528466,0.0,0.0,57.087671232876716,1000.6657534246575,263.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,135000.0,787131.0,26145.0,679500.0,2.0,2,,0.4346601302832864,0.3392876999089139,0.0,3.0,59.25205479452055,1.463013698630137,0.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,112500.0,630000.0,32166.0,630000.0,4.0,2,0.6092206942493986,0.4990069098420942,,0.0,,34.75068493150685,0.6986301369863014,1507.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,225000.0,755190.0,32125.5,675000.0,2.0,2,,0.6249712720229017,0.2340151665320674,1.0,1.0,63.16164383561644,1000.6657534246575,1717.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,360000.0,990000.0,29074.5,990000.0,4.0,2,0.5008447821644402,0.0173261521510361,0.5937175866150576,1.0,2.0,33.73972602739726,14.495890410958904,1787.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,243000.0,503676.0,30564.0,382500.0,2.0,2,,0.3219596758273838,0.1342654235549427,1.0,4.0,43.56986301369863,4.715068493150685,2066.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,76500.0,814041.0,23931.0,679500.0,2.0,2,,0.6174898844632078,0.6722428897082422,0.0,1.0,58.99178082191781,1000.6657534246575,2117.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,78300.0,511920.0,14206.5,405000.0,2.0,2,0.4796698982557394,0.693464849265496,0.722392890081304,0.0,2.0,46.20821917808219,0.5452054794520548,256.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,360000.0,835380.0,40320.0,675000.0,2.0,3,,0.667229484625056,0.6347055309763198,0.0,4.0,53.45753424657534,12.915068493150685,921.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,202500.0,1528200.0,53248.5,1350000.0,2.0,2,0.643862926153008,0.6828649174672407,0.5814837058057234,0.0,0.0,45.04383561643836,0.5945205479452055,365.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,135000.0,349258.5,16929.0,301500.0,3.0,2,0.4196148665179659,0.6776329377018737,0.4722533429586386,0.0,1.0,41.07123287671233,9.016438356164384,2413.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,157500.0,673875.0,21865.5,562500.0,2.0,2,0.2936492901529112,0.5233340326509648,0.3170317785834444,0.0,0.0,34.56986301369863,8.391780821917807,1071.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,225000.0,253737.0,25227.0,229500.0,2.0,1,,0.7108979626798363,0.326475210066026,0.0,2.0,39.3041095890411,2.252054794520548,688.0,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,135000.0,874363.5,44775.0,706500.0,4.0,2,,0.5204694273985698,0.6347055309763198,0.0,1.0,39.24657534246575,15.073972602739726,693.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,193500.0,521280.0,19318.5,450000.0,1.0,2,0.7610407584305681,0.7756721046109356,0.6754132910917112,0.0,0.0,66.02739726027397,1000.6657534246575,483.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
